entity,internal_id,embedding_source,has_kg_relation,embedding_dimension
CID2900,1723,missing_zero,False,128
CID5321010,1724,trained,True,128
CID638278,1725,missing_zero,False,128
CID3767,1726,trained,True,128
CID3779,1727,trained,True,128
CID12597,1728,trained,True,128
CID6883,1729,trained,True,128
CID5282379,1730,trained,True,128
CID6851740,1731,trained,True,128
CID3784,1732,trained,True,128
CID5311037,1733,trained,True,128
CID53380437,1734,missing_zero,False,128
CID20635522,1735,missing_zero,False,128
CID55283,1736,trained,True,128
CID3045381,1737,trained,True,128
CID3045381,1738,trained,True,128
CID16220172,1739,trained,True,128
CID11201705,1740,missing_zero,False,128
CID6321424,1741,trained,True,128
CID71657455,1742,missing_zero,False,128
CID6445540,1743,trained,True,128
CID25183872,1744,trained,True,128
CID56844015,1745,trained,True,128
CID5311194,1746,trained,True,128
CID6519698,1747,trained,True,128
CID1069686,1748,trained,True,128
CID2809273,1749,trained,True,128
CID11609586,1750,trained,True,128
CID16742063,1751,missing_zero,False,128
CID46911863,1752,missing_zero,False,128
CID54576693,1753,missing_zero,False,128
CID5330790,1754,missing_zero,False,128
CID4908365,1755,trained,True,128
CID57340685,1756,missing_zero,False,128
CID24853505,1757,missing_zero,False,128
CID46907787,1758,trained,True,128
CID124112581,1759,missing_zero,False,128
CID5311339,1760,missing_zero,False,128
CID25021165,1761,trained,True,128
CID46232606,1762,missing_zero,False,128
CID5281929,1763,missing_zero,False,128
CID766949,1764,trained,True,128
CID46173038,1765,trained,True,128
CID66774402,1766,trained,True,128
CID44237094,1767,trained,True,128
CID9913405,1768,trained,True,128
CID10367662,1769,missing_zero,False,128
CID9869779,1770,missing_zero,False,128
CID11317348,1771,trained,True,128
CID53495165,1772,trained,True,128
CID71496742,1773,missing_zero,False,128
CID71481097,1774,missing_zero,False,128
CID86345880,1775,missing_zero,False,128
CID72547474,1776,trained,True,128
CID9549295,1777,trained,True,128
CID151183,1778,trained,True,128
CID11964036,1779,trained,True,128
CID16736978,1780,trained,True,128
CID5278396,1781,trained,True,128
CID15953870,1782,missing_zero,False,128
CID11427553,1783,missing_zero,False,128
CID23116321,1784,missing_zero,False,128
CID23635314,1785,trained,True,128
CID23635314,1786,trained,True,128
CID8582409,1787,missing_zero,False,128
CID5280863,1788,missing_zero,False,128
CID6032,1789,trained,True,128
CID3822,1790,trained,True,128
CID3825,1791,trained,True,128
CID3826,1792,trained,True,128
CID3827,1793,trained,True,128
CID5282408,1794,trained,True,128
CID3830,1795,missing_zero,False,128
CID49831008,1796,trained,True,128
CID5312122,1797,missing_zero,False,128
CID20849066,1798,trained,True,128
CID132449,1799,missing_zero,False,128
CID54680660,1800,missing_zero,False,128
CID10917,1801,trained,True,128
CID5819,1802,trained,True,128
CID216454,1803,missing_zero,False,128
CID9941095,1804,trained,True,128
CID6445533,1805,missing_zero,False,128
CID45101433,1806,missing_zero,False,128
CID57379345,1807,trained,True,128
CID25195294,1808,trained,True,128
CID16760696,1809,trained,True,128
CID9823820,1810,trained,True,128
CID3922,1811,trained,True,128
CID44814409,1812,trained,True,128
CID46926973,1813,trained,True,128
CID11485656,1814,trained,True,128
CID46911017,1815,trained,True,128
CID91623361,1816,trained,True,128
CID11751549,1817,missing_zero,False,128
CID46843906,1818,missing_zero,False,128
CID10029385,1819,missing_zero,False,128
CID11655119,1820,missing_zero,False,128
CID10090485,1821,trained,True,128
CID11570805,1822,missing_zero,False,128
CID11552757,1823,missing_zero,False,128
CID11955855,1824,missing_zero,False,128
CID46832368,1825,missing_zero,False,128
CID46213929,1826,trained,True,128
CID44251605,1827,trained,True,128
CID46220502,1828,trained,True,128
CID46944259,1829,missing_zero,False,128
CID49837968,1830,trained,True,128
CID3973,1831,trained,True,128
CID49848070,1832,trained,True,128
CID71721540,1833,missing_zero,False,128
CID57519748,1834,missing_zero,False,128
CID121408882,1835,missing_zero,False,128
CID447966,1836,trained,True,128
CID10435235,1837,missing_zero,False,128
CID5311217,1838,trained,True,128
CID219078,1839,trained,True,128
CID11333,1840,trained,True,128
CID5282136,1841,trained,True,128
CID60825,1842,trained,True,128
CID3878,1843,trained,True,128
CID3883,1844,trained,True,128
CID208908,1845,trained,True,128
CID51346120,1846,missing_zero,False,128
CID90479327,1847,trained,True,128
CID54677946,1848,missing_zero,False,128
CID9867642,1849,missing_zero,False,128
CID46188928,1850,trained,True,128
CID3899,1851,trained,True,128
CID56944144,1852,missing_zero,False,128
CID216326,1853,trained,True,128
CID9823820,1854,trained,True,128
CID6917907,1855,missing_zero,False,128
CID126565,1856,missing_zero,False,128
CID3902,1857,trained,True,128
CID26879,1858,trained,True,128
CID5284583,1859,trained,True,128
CID60656,1860,trained,True,128
CID149096,1861,trained,True,128
CID13109,1862,trained,True,128
CID3033825,1863,trained,True,128
CID688272,1864,missing_zero,False,128
CID11351021,1865,trained,True,128
,1866,missing_zero,False,128
CID60652,1867,missing_zero,False,128
CID133021,1868,trained,True,128
CID3676,1869,trained,True,128
CID3926,1870,trained,True,128
CID5712,1871,missing_zero,False,128
CID179651,1872,missing_zero,False,128
CID10096344,1873,trained,True,128
CID441401,1874,trained,True,128
CID11485656,1875,trained,True,128
CID3932,1876,trained,True,128
CID11640390,1877,trained,True,128
CID5920,1878,trained,True,128
CID23666110,1879,trained,True,128
CID6433118,1880,missing_zero,False,128
CID13520,1881,missing_zero,False,128
CID9903,1882,trained,True,128
CID25167017,1883,missing_zero,False,128
CID3948,1884,trained,True,128
CID68624,1885,trained,True,128
CID68624,1886,trained,True,128
CID3025944,1887,trained,True,128
CID122125,1888,trained,True,128
CID122125,1889,trained,True,128
CID3950,1890,trained,True,128
CID148195,1891,trained,True,128
CID39562,1892,missing_zero,False,128
CID3955,1893,trained,True,128
CID71420,1894,trained,True,128
CID92727,1895,trained,True,128
CID71731823,1896,missing_zero,False,128
CID54690031,1897,trained,True,128
CID444025,1898,trained,True,128
CID53232,1899,trained,True,128
CID71399,1900,trained,True,128
CID157920,1901,trained,True,128
CID10180,1902,trained,True,128
CID3003141,1903,missing_zero,False,128
CID16678941,1904,trained,True,128
CID6437380,1905,trained,True,128
CID135539077,1906,trained,True,128
CID259846,1907,trained,True,128
CID57327016,1908,missing_zero,False,128
CID5280445,1909,trained,True,128
CID89808643,1910,missing_zero,False,128
CID3994,1911,trained,True,128
CID150762,1912,trained,True,128
CID10074640,1913,trained,True,128
CID11381449,1914,trained,True,128
CID3825829,1915,trained,True,128
CID64713,1916,missing_zero,False,128
CID10288191,1917,trained,True,128
CID5284419,1918,trained,True,128
CID1615267,1919,missing_zero,False,128
CID49864204,1920,missing_zero,False,128
CID9868928,1921,missing_zero,False,128
CID462382,1922,missing_zero,False,128
CID24901704,1923,trained,True,128
CID54765302,1924,missing_zero,False,128
CID91667931,1925,missing_zero,False,128
CID117636625,1926,missing_zero,False,128
CID16718576,1927,trained,True,128
CID72699186,1928,missing_zero,False,128
CID11159621,1929,missing_zero,False,128
CID11491176,1930,missing_zero,False,128
CID9803433,1931,trained,True,128
CID24856436,1932,trained,True,128
CID54698642,1933,missing_zero,False,128
CID24964624,1934,trained,True,128
CID46930998,1935,trained,True,128
CID44137946,1936,missing_zero,False,128
CID11326715,1937,missing_zero,False,128
CID25019940,1938,missing_zero,False,128
CID16222379,1939,missing_zero,False,128
CID59691338,1940,trained,True,128
CID10354063,1941,missing_zero,False,128
CID24958200,1942,trained,True,128
CID24748204,1943,trained,True,128
CID23672584,1944,missing_zero,False,128
CID151183,1945,trained,True,128
CID24988881,1946,missing_zero,False,128
CID11520894,1947,trained,True,128
CID11676373,1948,missing_zero,False,128
CID16224745,1949,trained,True,128
CID5327686,1950,missing_zero,False,128
CID59599728,1951,trained,True,128
CID44247466,1952,trained,True,128
CID2950007,1953,missing_zero,False,128
CID1048267,1954,trained,True,128
CID49852229,1955,trained,True,128
CID49849912,1956,trained,True,128
CID49830258,1957,missing_zero,False,128
CID51003603,1958,missing_zero,False,128
CID60167849,1959,missing_zero,False,128
CID44143209,1960,missing_zero,False,128
CID60167648,1961,missing_zero,False,128
CID12387471,1962,missing_zero,False,128
CID70789348,1963,missing_zero,False,128
CID56846691,1964,trained,True,128
CID4216,1965,trained,True,128
CID9929127,1966,trained,True,128
CID25183872,1967,trained,True,128
CID11712649,1968,trained,True,128
CID49867936,1969,trained,True,128
CID50985821,1970,missing_zero,False,128
CID1357397,1971,missing_zero,False,128
CID9865515,1972,missing_zero,False,128
CID4235,1973,trained,True,128
CID16097729,1974,trained,True,128
CID46909588,1975,missing_zero,False,128
CID15953832,1976,missing_zero,False,128
CID16078986,1977,missing_zero,False,128
CID121513855,1978,missing_zero,False,128
CID4075607,1979,missing_zero,False,128
CID72300,1980,trained,True,128
CID4006,1981,trained,True,128
CID15605952,1982,missing_zero,False,128
CID4008,1983,trained,True,128
CID6251,1984,missing_zero,False,128
CID6437368,1985,trained,True,128
CID4011,1986,trained,True,128
CID71478,1987,trained,True,128
CID71478,1988,trained,True,128
CID3002977,1989,trained,True,128
CID60651,1990,trained,True,128
CID119031,1991,trained,True,128
CID11347535,1992,trained,True,128
CID11347535,1993,trained,True,128
CID73659,1994,trained,True,128
CID91668194,1995,missing_zero,False,128
CID24800108,1996,missing_zero,False,128
CID4030,1997,trained,True,128
CID6151,1998,missing_zero,False,128
CID4032,1999,trained,True,128
CID616236,2000,missing_zero,False,128
CID4033,2001,trained,True,128
CID5935,2002,trained,True,128
CID119192,2003,missing_zero,False,128
CID4034,2004,trained,True,128
CID173612,2005,trained,True,128
CID4037,2006,trained,True,128
CID68601,2007,trained,True,128
CID6279,2008,trained,True,128
CID4044,2009,trained,True,128
CID4046,2010,trained,True,128
CID11683,2011,trained,True,128
CID8567,2012,trained,True,128
CID135742497,2013,missing_zero,False,128
CID896,2014,trained,True,128
CID54677470,2015,trained,True,128
CID460612,2016,trained,True,128
CID9927978,2017,trained,True,128
CID4054,2018,trained,True,128
CID181458,2019,trained,True,128
CID4055,2020,trained,True,128
CID6461,2021,trained,True,128
CID4060,2022,trained,True,128
CID71668,2023,missing_zero,False,128
CID5284587,2024,trained,True,128
CID65483,2025,trained,True,128
CID9015,2026,trained,True,128
CID667490,2027,trained,True,128
CID44603533,2028,missing_zero,False,128
CID441130,2029,missing_zero,False,128
CID4075,2030,trained,True,128
CID23662354,2031,trained,True,128
CID6291,2032,trained,True,128
CID15459,2033,trained,True,128
CID4091,2034,trained,True,128
CID4100,2035,trained,True,128
CID14676,2036,trained,True,128
CID4101,2037,missing_zero,False,128
CID4107,2038,trained,True,128
CID126941,2039,trained,True,128
CID4114,2040,trained,True,128
CID71183,2041,missing_zero,False,128
CID4121,2042,trained,True,128
CID38853,2043,trained,True,128
CID6099,2044,trained,True,128
CID4139,2045,trained,True,128
CID8226,2046,trained,True,128
CID6741,2047,trained,True,128
CID11057,2048,trained,True,128
CID6010,2049,trained,True,128
CID667493,2050,missing_zero,False,128
CID4165,2051,missing_zero,False,128
CID4170,2052,trained,True,128
CID441308,2053,trained,True,128
CID4173,2054,trained,True,128
CID441350,2055,trained,True,128
CID64715,2056,missing_zero,False,128
CID21467,2057,missing_zero,False,128
CID23685177,2058,trained,True,128
CID4184,2059,trained,True,128
CID4189,2060,trained,True,128
CID68553,2061,trained,True,128
CID9829523,2062,missing_zero,False,128
CID55245,2063,trained,True,128
CID441314,2064,trained,True,128
CID51634,2065,trained,True,128
CID16718576,2066,trained,True,128
CID163701,2067,missing_zero,False,128
CID4197,2068,trained,True,128
CID54675783,2069,trained,True,128
CID4201,2070,trained,True,128
CID4219798,2071,trained,True,128
CID9865528,2072,trained,True,128
CID53262401,2073,trained,True,128
CID4205,2074,trained,True,128
CID59634741,2075,missing_zero,False,128
CID163659,2076,trained,True,128
CID163659,2077,trained,True,128
CID5478927,2078,missing_zero,False,128
CID5746,2079,trained,True,128
,2080,missing_zero,False,128
CID4211,2081,trained,True,128
CID4212,2082,trained,True,128
CID51082,2083,trained,True,128
CID71600087,2084,missing_zero,False,128
CID65906,2085,missing_zero,False,128
CID9865515,2086,missing_zero,False,128
CID54889,2087,trained,True,128
CID105115,2088,missing_zero,False,128
CID59603622,2089,missing_zero,False,128
CID441336,2090,trained,True,128
CID60810,2091,missing_zero,False,128
CID23667299,2092,missing_zero,False,128
CID7638,2093,trained,True,128
CID23663996,2094,trained,True,128
CID34633,2095,trained,True,128
CID18542136,2096,trained,True,128
CID119584,2097,missing_zero,False,128
CID119583,2098,trained,True,128
CID11667893,2099,missing_zero,False,128
CID16049404,2100,missing_zero,False,128
CID441242,2101,trained,True,128
CID101526,2102,trained,True,128
CID101526,2103,trained,True,128
CID9890250,2104,missing_zero,False,128
CID4810,2105,trained,True,128
CID119369,2106,trained,True,128
CID3025961,2107,trained,True,128
CID25195352,2108,missing_zero,False,128
CID6444692,2109,missing_zero,False,128
CID5281078,2110,trained,True,128
CID446541,2111,trained,True,128
CID5281672,2112,trained,True,128
CID5281673,2113,trained,True,128
CID102175,2114,trained,True,128
CID25136944,2115,trained,True,128
CID45784923,2116,missing_zero,False,128
CID91801204,2117,trained,True,128
CID443593,2118,trained,True,128
CID441328,2119,missing_zero,False,128
CID133053818,2120,missing_zero,False,128
CID73265389,2121,trained,True,128
CID15558393,2122,trained,True,128
CID73265225,2123,missing_zero,False,128
CID13018151,2124,trained,True,128
CID57519541,2125,missing_zero,False,128
CID2331284,2126,missing_zero,False,128
CID73265414,2127,trained,True,128
CID73265311,2128,missing_zero,False,128
CID73265318,2129,trained,True,128
CID16757846,2130,trained,True,128
CID16757877,2131,missing_zero,False,128
CID73265308,2132,missing_zero,False,128
CID73265336,2133,trained,True,128
CID73265279,2134,trained,True,128
CID73265363,2135,trained,True,128
CID73265382,2136,missing_zero,False,128
CID73265184,2137,missing_zero,False,128
CID73265348,2138,missing_zero,False,128
CID57519508,2139,missing_zero,False,128
CID73265206,2140,missing_zero,False,128
CID57519537,2141,missing_zero,False,128
CID5316290,2142,missing_zero,False,128
CID11754200,2143,missing_zero,False,128
CID73265328,2144,missing_zero,False,128
CID73265283,2145,missing_zero,False,128
CID73265351,2146,missing_zero,False,128
CID60060499,2147,trained,True,128
CID73265375,2148,missing_zero,False,128
CID493027,2149,missing_zero,False,128
CID73265360,2150,missing_zero,False,128
CID2723920,2151,trained,True,128
CID5484444,2152,trained,True,128
CID136153010,2153,missing_zero,False,128
CID73265234,2154,missing_zero,False,128
CID73265358,2155,missing_zero,False,128
CID7048968,2156,missing_zero,False,128
CID73265397,2157,trained,True,128
CID73265406,2158,trained,True,128
CID73265221,2159,missing_zero,False,128
CID44341259,2160,trained,True,128
CID46925884,2161,trained,True,128
CID147912,2162,trained,True,128
CID46926062,2163,missing_zero,False,128
CID49852941,2164,missing_zero,False,128
CID11987888,2165,missing_zero,False,128
CID11634725,2166,missing_zero,False,128
CID53316140,2167,trained,True,128
CID46933992,2168,missing_zero,False,128
CID57519509,2169,missing_zero,False,128
CID57519518,2170,missing_zero,False,128
CID57519527,2171,trained,True,128
CID57519555,2172,missing_zero,False,128
CID73265220,2173,missing_zero,False,128
CID70789547,2174,trained,True,128
CID70789547,2175,trained,True,128
CID56832449,2176,missing_zero,False,128
CID46927888,2177,missing_zero,False,128
CID53484170,2178,missing_zero,False,128
CID57519522,2179,missing_zero,False,128
CID57519546,2180,trained,True,128
CID44451493,2181,trained,True,128
CID57519540,2182,missing_zero,False,128
CID57519533,2183,missing_zero,False,128
CID57519535,2184,missing_zero,False,128
CID57519524,2185,missing_zero,False,128
CID57519542,2186,missing_zero,False,128
CID57519526,2187,trained,True,128
CID73265200,2188,missing_zero,False,128
CID73265405,2189,missing_zero,False,128
CID73265209,2190,missing_zero,False,128
CID73265222,2191,missing_zero,False,128
CID73265372,2192,missing_zero,False,128
CID73265293,2193,missing_zero,False,128
CID73265393,2194,missing_zero,False,128
CID73265337,2195,missing_zero,False,128
CID73265228,2196,missing_zero,False,128
CID73265327,2197,trained,True,128
CID73265190,2198,missing_zero,False,128
CID73265297,2199,missing_zero,False,128
CID73265391,2200,missing_zero,False,128
CID73265390,2201,missing_zero,False,128
CID73265310,2202,missing_zero,False,128
CID73265204,2203,missing_zero,False,128
CID73265392,2204,missing_zero,False,128
CID72726,2205,trained,True,128
CID73265301,2206,missing_zero,False,128
CID73265369,2207,missing_zero,False,128
CID73265367,2208,missing_zero,False,128
CID73265332,2209,trained,True,128
CID73265321,2210,missing_zero,False,128
CID131955127,2211,trained,True,128
CID14033269,2212,missing_zero,False,128
CID9196193,2213,missing_zero,False,128
CID118957930,2214,trained,True,128
CID46911228,2215,trained,True,128
CID2828334,2216,trained,True,128
CID9915743,2217,missing_zero,False,128
CID936,2218,trained,True,128
CID44469321,2219,trained,True,128
CID66558287,2220,missing_zero,False,128
CID22880,2221,trained,True,128
CID71607189,2222,missing_zero,False,128
CID71521142,2223,missing_zero,False,128
CID49843531,2224,missing_zero,False,128
CID6918446,2225,trained,True,128
CID158797,2226,trained,True,128
CID451668,2227,trained,True,128
CID36462,2228,trained,True,128
CID409805,2229,missing_zero,False,128
CID91885392,2230,missing_zero,False,128
,2231,missing_zero,False,128
,2232,missing_zero,False,128
CID346721,2233,trained,True,128
CID515328,2234,trained,True,128
CID379077,2235,missing_zero,False,128
CID352500,2236,missing_zero,False,128
CID11354606,2237,trained,True,128
CID54608520,2238,trained,True,128
,2239,missing_zero,False,128
CID398148,2240,trained,True,128
CID4566,2241,missing_zero,False,128
CID11327430,2242,trained,True,128
CID11327430,2243,trained,True,128
CID4096211,2244,missing_zero,False,128
CID9825149,2245,missing_zero,False,128
CID11476171,2246,trained,True,128
CID135539077,2247,trained,True,128
CID25210273,2248,trained,True,128
CID57336745,2249,missing_zero,False,128
CID16747388,2250,trained,True,128
CID46398810,2251,trained,True,128
CID57339395,2252,trained,True,128
CID44206063,2253,missing_zero,False,128
CID53240420,2254,trained,True,128
CID136237316,2255,missing_zero,False,128
CID135418940,2256,trained,True,128
CID117072550,2257,missing_zero,False,128
CID6440181,2258,trained,True,128
CID44424838,2259,missing_zero,False,128
CID5284592,2260,trained,True,128
CID4409,2261,trained,True,128
CID4410,2262,trained,True,128
CID4413,2263,trained,True,128
CID5311180,2264,trained,True,128
CID5311180,2265,trained,True,128
CID23667630,2266,trained,True,128
CID4418,2267,missing_zero,False,128
CID4421,2268,trained,True,128
CID5464092,2269,trained,True,128
CID5360515,2270,trained,True,128
CID5485201,2271,trained,True,128
CID5485201,2272,trained,True,128
CID24840086,2273,missing_zero,False,128
CID92044379,2274,missing_zero,False,128
CID86278937,2275,trained,True,128
CID229455,2276,trained,True,128
CID10331844,2277,missing_zero,False,128
CID11079,2278,trained,True,128
CID156391,2279,trained,True,128
CID23681059,2280,missing_zero,False,128
CID92135932,2281,missing_zero,False,128
CID4440,2282,trained,True,128
CID60875,2283,missing_zero,False,128
CID439246,2284,trained,True,128
CID442428,2285,trained,True,128
CID9894584,2286,missing_zero,False,128
CID5284447,2287,trained,True,128
CID5311309,2288,trained,True,128
CID24978538,2289,trained,True,128
CID24978538,2290,trained,True,128
CID70914230,2291,missing_zero,False,128
CID71301,2292,trained,True,128
CID11288934,2293,missing_zero,False,128
CID44404825,2294,missing_zero,False,128
CID9796440,2295,trained,True,128
CID71157,2296,missing_zero,False,128
CID155290,2297,missing_zero,False,128
CID3011155,2298,trained,True,128
CID442439,2299,trained,True,128
CID151075,2300,trained,True,128
CID9915743,2301,missing_zero,False,128
CID11561383,2302,missing_zero,False,128
CID4463,2303,missing_zero,False,128
CID938,2304,trained,True,128
CID936,2305,trained,True,128
CID4472,2306,trained,True,128
CID4474,2307,trained,True,128
CID41114,2308,trained,True,128
CID4477,2309,trained,True,128
CID47528,2310,trained,True,128
CID11957628,2311,missing_zero,False,128
CID4485,2312,trained,True,128
CID4486,2313,trained,True,128
CID4488,2314,trained,True,128
CID5337997,2315,trained,True,128
CID60602,2316,missing_zero,False,128
CID644241,2317,trained,True,128
CID4493,2318,trained,True,128
CID4494,2319,trained,True,128
CID4495,2320,trained,True,128
CID4497,2321,trained,True,128
CID23009,2322,missing_zero,False,128
CID135423438,2323,trained,True,128
CID24958200,2324,trained,True,128
CID449035,2325,trained,True,128
CID46224413,2326,missing_zero,False,128
CID4499,2327,trained,True,128
CID41684,2328,trained,True,128
CID8798,2329,missing_zero,False,128
CID115355,2330,trained,True,128
CID99474,2331,missing_zero,False,128
CID4507,2332,trained,True,128
CID104858,2333,missing_zero,False,128
CID19910,2334,trained,True,128
CID4513,2335,trained,True,128
CID13387,2336,missing_zero,False,128
CID72344,2337,missing_zero,False,128
CID4122,2338,trained,True,128
CID3047796,2339,trained,True,128
CID3019427,2340,trained,True,128
CID6230,2341,trained,True,128
CID4539,2342,trained,True,128
CID275196,2343,trained,True,128
CID9933439,2344,missing_zero,False,128
CID54675769,2345,trained,True,128
CID23663939,2346,trained,True,128
CID216345,2347,missing_zero,False,128
CID11433190,2348,trained,True,128
CID16681698,2349,missing_zero,False,128
CID11462174,2350,trained,True,128
CID10152654,2351,missing_zero,False,128
CID11689883,2352,trained,True,128
CID6918736,2353,missing_zero,False,128
CID56649281,2354,missing_zero,False,128
CID23642227,2355,missing_zero,False,128
CID25067547,2356,trained,True,128
CID44828492,2357,trained,True,128
CID967,2358,missing_zero,False,128
CID71664305,2359,trained,True,128
CID10317566,2360,trained,True,128
CID9811611,2361,missing_zero,False,128
CID11640390,2362,trained,True,128
CID9868037,2363,trained,True,128
CID10027278,2364,trained,True,128
CID10027278,2365,trained,True,128
CID118986645,2366,trained,True,128
CID89675898,2367,missing_zero,False,128
CID135398499,2368,missing_zero,False,128
CID54675779,2369,trained,True,128
CID11404337,2370,trained,True,128
CID22571,2371,trained,True,128
CID102484,2372,trained,True,128
CID448601,2373,trained,True,128
CID4583,2374,trained,True,128
CID100094,2375,missing_zero,False,128
CID135398745,2376,trained,True,128
CID23725625,2377,trained,True,128
CID52947716,2378,trained,True,128
CID158781,2379,trained,True,128
CID130881,2380,trained,True,128
CID4593,2381,missing_zero,False,128
CID135413505,2382,missing_zero,False,128
CID285033,2383,trained,True,128
CID71811910,2384,missing_zero,False,128
CID6918405,2385,missing_zero,False,128
CID4594,2386,trained,True,128
CID6419718,2387,missing_zero,False,128
CID68647,2388,trained,True,128
CID5329099,2389,trained,True,128
CID11740218,2390,trained,True,128
CID5321010,2391,trained,True,128
CID3034010,2392,trained,True,128
CID28061,2393,trained,True,128
CID83823,2394,trained,True,128
CID9796590,2395,missing_zero,False,128
CID219077,2396,missing_zero,False,128
CID65028,2397,trained,True,128
CID449381,2398,missing_zero,False,128
CID78000,2399,trained,True,128
CID71496458,2400,trained,True,128
CID78357807,2401,trained,True,128
CID3036505,2402,trained,True,128
CID10228,2403,trained,True,128
CID10228,2404,trained,True,128
CID10052040,2405,missing_zero,False,128
CID2723920,2406,trained,True,128
CID72092,2407,trained,True,128
CID9887053,2408,trained,True,128
CID5353852,2409,missing_zero,False,128
CID5878,2410,trained,True,128
CID4614,2411,trained,True,128
CID34312,2412,trained,True,128
CID9936727,2413,missing_zero,False,128
CID4621,2414,trained,True,128
CID40854,2415,trained,True,128
CID4622,2416,missing_zero,False,128
CID6420040,2417,trained,True,128
CID4634,2418,trained,True,128
CID91505,2419,trained,True,128
CID24864132,2420,missing_zero,False,128
CID4636,2421,trained,True,128
CID66259,2422,trained,True,128
CID66259,2423,trained,True,128
CID5281034,2424,trained,True,128
CID4641,2425,trained,True,128
CID5748,2426,trained,True,128
CID54675779,2427,trained,True,128
CID5282440,2428,missing_zero,False,128
CID6438130,2429,trained,True,128
CID6438130,2430,trained,True,128
CID52938427,2431,missing_zero,False,128
CID56682557,2432,missing_zero,False,128
CID46931953,2433,missing_zero,False,128
CID23643975,2434,trained,True,128
CID2819993,2435,trained,True,128
CID456199,2436,trained,True,128
CID135421197,2437,trained,True,128
CID46216796,2438,missing_zero,False,128
CID11431660,2439,missing_zero,False,128
CID11998575,2440,missing_zero,False,128
CID10474335,2441,missing_zero,False,128
CID11749858,2442,missing_zero,False,128
CID24753719,2443,trained,True,128
CID9849040,2444,trained,True,128
CID9826528,2445,trained,True,128
CID5311345,2446,trained,True,128
CID115107,2447,trained,True,128
CID11957668,2448,trained,True,128
CID9839500,2449,missing_zero,False,128
CID5311382,2450,missing_zero,False,128
CID9887870,2451,missing_zero,False,128
CID4708,2452,trained,True,128
CID1401,2453,trained,True,128
CID447077,2454,trained,True,128
CID6918454,2455,missing_zero,False,128
CID9956637,2456,missing_zero,False,128
CID10231331,2457,trained,True,128
CID9826528,2458,trained,True,128
CID4713,2459,trained,True,128
CID117951478,2460,missing_zero,False,128
CID49766501,2461,missing_zero,False,128
CID6445562,2462,missing_zero,False,128
CID57519531,2463,missing_zero,False,128
CID51346455,2464,missing_zero,False,128
CID17754438,2465,trained,True,128
CID25114442,2466,missing_zero,False,128
CID24771824,2467,missing_zero,False,128
CID25033539,2468,trained,True,128
CID53356806,2469,trained,True,128
CID44195571,2470,trained,True,128
CID46866705,2471,missing_zero,False,128
CID44516953,2472,trained,True,128
CID44516953,2473,trained,True,128
CID71571306,2474,missing_zero,False,128
CID118572065,2475,missing_zero,False,128
CID11511120,2476,trained,True,128
CID25227462,2477,trained,True,128
CID25154867,2478,missing_zero,False,128
CID11598628,2479,trained,True,128
CID51371303,2480,trained,True,128
CID135565545,2481,trained,True,128
CID51033720,2482,missing_zero,False,128
CID56956240,2483,trained,True,128
CID66577038,2484,missing_zero,False,128
CID11713159,2485,missing_zero,False,128
CID11612883,2486,trained,True,128
CID119081417,2487,missing_zero,False,128
CID71271629,2488,missing_zero,False,128
CID78243717,2489,missing_zero,False,128
CID22049997,2490,trained,True,128
CID22291652,2491,missing_zero,False,128
CID10461815,2492,trained,True,128
CID11249084,2493,trained,True,128
CID9902100,2494,trained,True,128
CID11715767,2495,missing_zero,False,128
CID46191454,2496,missing_zero,False,128
CID44240850,2497,missing_zero,False,128
CID327653,2498,missing_zero,False,128
CID53245636,2499,trained,True,128
CID24905149,2500,trained,True,128
CID9825070,2501,trained,True,128
CID135398491,2502,trained,True,128
CID6852167,2503,missing_zero,False,128
CID44187362,2504,trained,True,128
CID4858,2505,trained,True,128
CID1345,2506,missing_zero,False,128
CID44187953,2507,missing_zero,False,128
CID225362,2508,missing_zero,False,128
CID24180719,2509,trained,True,128
CID90116945,2510,missing_zero,False,128
CID311434,2511,trained,True,128
CID11243536,2512,missing_zero,False,128
CID60119583,2513,trained,True,128
CID24826799,2514,trained,True,128
CID1400,2515,trained,True,128
CID24905142,2516,trained,True,128
CID4878,2517,missing_zero,False,128
CID135565635,2518,trained,True,128
CID9549305,2519,trained,True,128
CID2817763,2520,missing_zero,False,128
CID49855250,2521,trained,True,128
CID11493841,2522,missing_zero,False,128
CID44462758,2523,missing_zero,False,128
CID56948527,2524,missing_zero,False,128
CID9949093,2525,missing_zero,False,128
CID11219835,2526,trained,True,128
CID71660551,2527,missing_zero,False,128
CID5335621,2528,trained,True,128
CID36314,2529,trained,True,128
CID46216796,2530,missing_zero,False,128
CID442534,2531,trained,True,128
CID11092,2532,trained,True,128
CID5330286,2533,trained,True,128
CID73442,2534,trained,True,128
CID6337614,2535,trained,True,128
CID4674,2536,trained,True,128
CID27350,2537,missing_zero,False,128
CID27350,2538,missing_zero,False,128
CID6918837,2539,trained,True,128
CID4679,2540,trained,True,128
CID6613,2541,trained,True,128
CID26596,2542,trained,True,128
CID4688,2543,trained,True,128
CID165580,2544,trained,True,128
CID43815,2545,trained,True,128
CID62878,2546,trained,True,128
CID6473881,2547,missing_zero,False,128
CID16367,2548,trained,True,128
CID25027363,2549,trained,True,128
CID448013,2550,trained,True,128
CID10113978,2551,trained,True,128
CID11525740,2552,trained,True,128
CID764764,2553,missing_zero,False,128
CID57928403,2554,missing_zero,False,128
