drug1_id,drug2_id,drug1_entity,drug2_entity,label,split
2592,3245,CID219078,CID4212,1,train
2592,3281,CID219078,CID439693,1,train
2592,3397,CID219078,CID445643,1,train
2592,3419,CID219078,CID446987,1,train
2592,3425,CID219078,CID4477,1,train
2592,3461,CID219078,CID4513,1,train
2592,3533,CID219078,CID4674,1,train
2592,3618,CID219078,CID4912,1,train
2592,3718,CID219078,CID517546,1,train
2592,3812,CID219078,CID5284583,1,train
2592,3831,CID219078,CID5291,1,train
2592,3842,CID219078,CID5310966,1,train
2592,3844,CID219078,CID5311,1,train
2592,3849,CID219078,CID5311068,1,train
2592,3872,CID219078,CID5323714,1,train
2592,3942,CID219078,CID5358,1,train
2592,3964,CID219078,CID5426,1,train
2592,3967,CID219078,CID5430,1,train
2592,3982,CID219078,CID5462501,1,train
2592,4005,CID219078,CID54684141,1,train
2592,4051,CID219078,CID5530,1,train
2592,4206,CID219078,CID5831,1,train
2592,4207,CID219078,CID5833,1,train
2592,4245,CID219078,CID5991,1,train
2592,4252,CID219078,CID6013,1,train
2592,4259,CID219078,CID6018,1,train
2592,4279,CID219078,CID60648,1,train
2592,4290,CID219078,CID60753,1,train
2592,4291,CID219078,CID60795,1,train
2592,4299,CID219078,CID60838,1,train
2592,4312,CID219078,CID6100,1,train
2592,4353,CID219078,CID6321424,1,train
2592,4358,CID219078,CID6337614,1,train
2592,4368,CID219078,CID64139,1,train
2592,4443,CID219078,CID656583,1,train
2592,4535,CID219078,CID68617,1,train
2592,4577,CID219078,CID6918296,1,train
2592,4837,CID219078,CID7550,1,train
2592,4949,CID219078,CID92722,1,train
2592,5000,CID219078,CID9811704,1,train
2592,5089,CID219078,CID9930913,1,train
2609,2610,CID22475,CID2249,1,train
2609,2859,CID22475,CID2578,1,train
2609,2875,CID22475,CID26879,1,train
2609,2969,CID22475,CID3019,1,train
2609,2984,CID22475,CID3034034,1,train
2609,2989,CID22475,CID3038,1,train
2609,3016,CID22475,CID3117,1,train
2609,3051,CID22475,CID3331,1,train
2609,3070,CID22475,CID3373,1,train
2609,3078,CID22475,CID3397,1,train
2609,3079,CID22475,CID3406,1,train
2609,3103,CID22475,CID3519,1,train
2609,3140,CID22475,CID37393,1,train
2609,3164,CID22475,CID3883,1,train
2609,3181,CID22475,CID3955,1,train
2609,3198,CID22475,CID4032,1,train
2609,3201,CID22475,CID4037,1,train
2609,3230,CID22475,CID41684,1,train
2609,3233,CID22475,CID4173,1,train
2609,3245,CID22475,CID4212,1,train
2609,3397,CID22475,CID445643,1,train
2609,3419,CID22475,CID446987,1,train
2609,3425,CID22475,CID4477,1,train
2609,3453,CID22475,CID449381,1,train
2609,3533,CID22475,CID4674,1,train
2609,3618,CID22475,CID4912,1,train
2609,3718,CID22475,CID517546,1,train
2609,3812,CID22475,CID5284583,1,train
2609,3831,CID22475,CID5291,1,train
2609,3842,CID22475,CID5310966,1,train
2609,3844,CID22475,CID5311,1,train
2609,3872,CID22475,CID5323714,1,train
2609,3895,CID22475,CID5329102,1,train
2609,3942,CID22475,CID5358,1,train
2609,3945,CID22475,CID5360515,1,train
2609,3967,CID22475,CID5430,1,train
2609,3982,CID22475,CID5462501,1,train
2609,3988,CID22475,CID54675769,1,train
2609,4003,CID22475,CID54680692,1,train
2609,4005,CID22475,CID54684141,1,train
2609,4039,CID22475,CID5493444,1,train
2609,4051,CID22475,CID5530,1,train
2609,4054,CID22475,CID5546,1,train
2609,4252,CID22475,CID6013,1,train
2609,4259,CID22475,CID6018,1,train
2609,4279,CID22475,CID60648,1,train
2609,4290,CID22475,CID60753,1,train
2609,4291,CID22475,CID60795,1,train
2609,4312,CID22475,CID6100,1,train
2609,4353,CID22475,CID6321424,1,train
2609,4358,CID22475,CID6337614,1,train
2609,4368,CID22475,CID64139,1,train
2609,4443,CID22475,CID656583,1,train
2609,4558,CID22475,CID6914273,1,train
2609,4577,CID22475,CID6918296,1,train
2609,4929,CID22475,CID91649,1,train
2609,4949,CID22475,CID92722,1,train
2609,5000,CID22475,CID9811704,1,train
2609,5089,CID22475,CID9930913,1,train
2610,2730,CID2249,CID2478,1,train
2610,2859,CID2249,CID2578,1,train
2610,2875,CID2249,CID26879,1,train
2610,2969,CID2249,CID3019,1,train
2610,2984,CID2249,CID3034034,1,train
2610,2989,CID2249,CID3038,1,train
2610,3001,CID2249,CID3055,1,train
2610,3051,CID2249,CID3331,1,train
2610,3070,CID2249,CID3373,1,train
2610,3079,CID2249,CID3406,1,train
2610,3103,CID2249,CID3519,1,train
2610,3140,CID2249,CID37393,1,train
2610,3164,CID2249,CID3883,1,train
2610,3181,CID2249,CID3955,1,train
2610,3198,CID2249,CID4032,1,train
2610,3201,CID2249,CID4037,1,train
2610,3205,CID2249,CID4054,1,train
2610,3230,CID2249,CID41684,1,train
2610,3233,CID2249,CID4173,1,train
2610,3245,CID2249,CID4212,1,train
2610,3397,CID2249,CID445643,1,train
2610,3425,CID2249,CID4477,1,train
2610,3453,CID2249,CID449381,1,train
2610,3461,CID2249,CID4513,1,train
2610,3533,CID2249,CID4674,1,train
2610,3618,CID2249,CID4912,1,train
2610,3718,CID2249,CID517546,1,train
2610,3831,CID2249,CID5291,1,train
2610,3842,CID2249,CID5310966,1,train
2610,3844,CID2249,CID5311,1,train
2610,3849,CID2249,CID5311068,1,train
2610,3872,CID2249,CID5323714,1,train
2610,3895,CID2249,CID5329102,1,train
2610,3930,CID2249,CID5342,1,train
2610,3942,CID2249,CID5358,1,train
2610,3945,CID2249,CID5360515,1,train
2610,3964,CID2249,CID5426,1,train
2610,3967,CID2249,CID5430,1,train
2610,3982,CID2249,CID5462501,1,train
2610,4003,CID2249,CID54680692,1,train
2610,4051,CID2249,CID5530,1,train
2610,4054,CID2249,CID5546,1,train
2610,4206,CID2249,CID5831,1,train
2610,4207,CID2249,CID5833,1,train
2610,4252,CID2249,CID6013,1,train
2610,4259,CID2249,CID6018,1,train
2610,4279,CID2249,CID60648,1,train
2610,4291,CID2249,CID60795,1,train
2610,4299,CID2249,CID60838,1,train
2610,4312,CID2249,CID6100,1,train
2610,4353,CID2249,CID6321424,1,train
2610,4358,CID2249,CID6337614,1,train
2610,4443,CID2249,CID656583,1,train
2610,4535,CID2249,CID68617,1,train
2610,4558,CID2249,CID6914273,1,train
2610,4577,CID2249,CID6918296,1,train
2610,4837,CID2249,CID7550,1,train
2610,4929,CID2249,CID91649,1,train
2610,4949,CID2249,CID92722,1,train
2610,5000,CID2249,CID9811704,1,train
2610,5089,CID2249,CID9930913,1,train
2619,2715,CID22833280,CID24756910,1,train
2619,2723,CID22833280,CID24771867,1,train
2619,2732,CID22833280,CID24785538,1,train
2619,2819,CID22833280,CID25167777,1,train
2619,3002,CID22833280,CID3062316,1,train
2619,4180,CID22833280,CID57519554,1,train
2619,4559,CID22833280,CID6914657,1,train
2619,4769,CID22833280,CID73265318,1,train
2619,4800,CID22833280,CID73265389,1,train
2620,2730,CID2284,CID2478,1,train
2620,2859,CID2284,CID2578,1,train
2620,2875,CID2284,CID26879,1,train
2620,2969,CID2284,CID3019,1,train
2620,2984,CID2284,CID3034034,1,train
2620,2989,CID2284,CID3038,1,train
2620,3001,CID2284,CID3055,1,train
2620,3016,CID2284,CID3117,1,train
2620,3070,CID2284,CID3373,1,train
2620,3078,CID2284,CID3397,1,train
2620,3079,CID2284,CID3406,1,train
2620,3103,CID2284,CID3519,1,train
2620,3140,CID2284,CID37393,1,train
2620,3164,CID2284,CID3883,1,train
2620,3181,CID2284,CID3955,1,train
2620,3198,CID2284,CID4032,1,train
2620,3201,CID2284,CID4037,1,train
2620,3205,CID2284,CID4054,1,train
2620,3230,CID2284,CID41684,1,train
2620,3233,CID2284,CID4173,1,train
2620,3245,CID2284,CID4212,1,train
2620,3281,CID2284,CID439693,1,train
2620,3397,CID2284,CID445643,1,train
2620,3419,CID2284,CID446987,1,train
2620,3425,CID2284,CID4477,1,train
2620,3453,CID2284,CID449381,1,train
2620,3461,CID2284,CID4513,1,train
2620,3533,CID2284,CID4674,1,train
2620,3618,CID2284,CID4912,1,train
2620,3718,CID2284,CID517546,1,train
2620,3812,CID2284,CID5284583,1,train
2620,3831,CID2284,CID5291,1,train
2620,3842,CID2284,CID5310966,1,train
2620,3844,CID2284,CID5311,1,train
2620,3849,CID2284,CID5311068,1,train
2620,3872,CID2284,CID5323714,1,train
2620,3895,CID2284,CID5329102,1,train
2620,3930,CID2284,CID5342,1,train
2620,3942,CID2284,CID5358,1,train
2620,3945,CID2284,CID5360515,1,train
2620,3964,CID2284,CID5426,1,train
2620,3967,CID2284,CID5430,1,train
2620,3982,CID2284,CID5462501,1,train
2620,3988,CID2284,CID54675769,1,train
2620,4003,CID2284,CID54680692,1,train
2620,4005,CID2284,CID54684141,1,train
2620,4051,CID2284,CID5530,1,train
2620,4054,CID2284,CID5546,1,train
2620,4207,CID2284,CID5833,1,train
2620,4245,CID2284,CID5991,1,train
2620,4252,CID2284,CID6013,1,train
2620,4259,CID2284,CID6018,1,train
2620,4279,CID2284,CID60648,1,train
2620,4290,CID2284,CID60753,1,train
2620,4291,CID2284,CID60795,1,train
2620,4299,CID2284,CID60838,1,train
2620,4353,CID2284,CID6321424,1,train
2620,4358,CID2284,CID6337614,1,train
2620,4368,CID2284,CID64139,1,train
2620,4443,CID2284,CID656583,1,train
2620,4535,CID2284,CID68617,1,train
2620,4558,CID2284,CID6914273,1,train
2620,4577,CID2284,CID6918296,1,train
2620,4837,CID2284,CID7550,1,train
2620,4929,CID2284,CID91649,1,train
2620,4949,CID2284,CID92722,1,train
2620,5089,CID2284,CID9930913,1,train
2638,2819,CID23582824,CID25167777,1,train
2638,2943,CID23582824,CID29112,1,train
2638,3140,CID23582824,CID37393,1,train
2638,3384,CID23582824,CID44469321,1,train
2638,3421,CID23582824,CID447077,1,train
2638,3934,CID23582824,CID53494972,1,train
2638,4128,CID23582824,CID57336745,1,train
2638,4354,CID23582824,CID63224,1,train
2638,4566,CID23582824,CID6917864,1,train
2638,5032,CID23582824,CID9852573,1,train
2684,2701,CID23725625,CID24360,1,train
2684,2723,CID23725625,CID24771867,1,train
2684,2732,CID23725625,CID24785538,1,train
2684,2769,CID23725625,CID24964624,1,train
2684,2771,CID23725625,CID24978538,1,train
2684,3002,CID23725625,CID3062316,1,train
2684,3365,CID23725625,CID443939,1,train
2684,3382,CID23725625,CID44462760,1,train
2684,3692,CID23725625,CID51001932,1,train
2684,3699,CID23725625,CID51042438,1,train
2684,3844,CID23725625,CID5311,1,train
2684,3860,CID23725625,CID5311497,1,train
2684,3899,CID23725625,CID5330286,1,train
2684,3927,CID23725625,CID53396328,1,train
2684,4084,CID23725625,CID56649450,1,train
2684,4299,CID23725625,CID60838,1,train
2684,5036,CID23725625,CID9858940,1,train
2684,5058,CID23725625,CID9887053,1,train
2684,5080,CID23725625,CID9914412,1,train
2685,2740,CID2375,CID24821094,1,train
2697,2740,CID24180719,CID24821094,1,train
2698,2727,CID24197464,CID24776445,1,train
2698,2730,CID24197464,CID2478,1,train
2698,2859,CID24197464,CID2578,1,train
2698,2869,CID24197464,CID2662,1,train
2698,2896,CID24197464,CID2733525,1,train
2698,2942,CID24197464,CID2907,1,train
2698,2948,CID24197464,CID29327,1,train
2698,3002,CID24197464,CID3062316,1,train
2698,3112,CID24197464,CID356653,1,train
2698,3134,CID24197464,CID3690,1,train
2698,3225,CID24197464,CID4114,1,train
2698,3245,CID24197464,CID4212,1,train
2698,3365,CID24197464,CID443939,1,train
2698,3375,CID24197464,CID44403842,1,train
2698,3387,CID24197464,CID444795,1,train
2698,3831,CID24197464,CID5291,1,train
2698,3844,CID24197464,CID5311,1,train
2698,3895,CID24197464,CID5329102,1,train
2698,3944,CID24197464,CID5360373,1,train
2698,3958,CID24197464,CID5388983,1,train
2698,3964,CID24197464,CID5426,1,train
2698,4265,CID24197464,CID60198,1,train
2698,4283,CID24197464,CID60699,1,train
2698,4359,CID24197464,CID636362,1,train
2698,4543,CID24197464,CID68740,1,train
2698,4643,CID24197464,CID71384,1,train
2701,2732,CID24360,CID24785538,1,train
2701,2769,CID24360,CID24964624,1,train
2701,2771,CID24360,CID24978538,1,train
2701,3382,CID24360,CID44462760,1,train
2701,3414,CID24360,CID446378,1,train
2701,3519,CID24360,CID46239015,1,train
2701,3692,CID24360,CID51001932,1,train
2701,3844,CID24360,CID5311,1,train
2701,3860,CID24360,CID5311497,1,train
2701,3899,CID24360,CID5330286,1,train
2701,3927,CID24360,CID53396328,1,train
2701,4128,CID24360,CID57336745,1,train
2701,4145,CID24360,CID57441923,1,train
2701,4559,CID24360,CID6914657,1,train
2701,4581,CID24360,CID6918405,1,train
2701,4700,CID24360,CID72435,1,train
2701,4736,CID24360,CID73265223,1,train
2701,4796,CID24360,CID73265377,1,train
2701,4797,CID24360,CID73265380,1,train
2701,4823,CID24360,CID73461,1,train
2701,5010,CID24360,CID9823820,1,train
2701,5036,CID24360,CID9858940,1,train
2701,5058,CID24360,CID9887053,1,train
2712,2769,CID24748204,CID24964624,1,train
2712,2942,CID24748204,CID2907,1,train
2712,3002,CID24748204,CID3062316,1,train
2712,3365,CID24748204,CID443939,1,train
2712,3519,CID24748204,CID46239015,1,train
2712,3844,CID24748204,CID5311,1,train
2712,3860,CID24748204,CID5311497,1,train
2712,3895,CID24748204,CID5329102,1,train
2712,4237,CID24748204,CID59691338,1,train
2712,5058,CID24748204,CID9887053,1,train
2713,2740,CID24748573,CID24821094,1,train
2715,2723,CID24756910,CID24771867,1,train
2715,2732,CID24756910,CID24785538,1,train
2715,2740,CID24756910,CID24821094,1,train
2715,3167,CID24756910,CID38911,1,train
2715,3414,CID24756910,CID446378,1,train
2715,4038,CID24756910,CID54900,1,train
2715,4180,CID24756910,CID57519554,1,train
2715,4559,CID24756910,CID6914657,1,train
2723,2732,CID24771867,CID24785538,1,train
2723,2769,CID24771867,CID24964624,1,train
2723,2771,CID24771867,CID24978538,1,train
2723,2975,CID24771867,CID3025986,1,train
2723,3692,CID24771867,CID51001932,1,train
2723,3844,CID24771867,CID5311,1,train
2723,3899,CID24771867,CID5330286,1,train
2723,4180,CID24771867,CID57519554,1,train
2723,4469,CID24771867,CID6604870,1,train
2723,4529,CID24771867,CID68546,1,train
2723,4769,CID24771867,CID73265318,1,train
2725,2740,CID24775005,CID24821094,1,train
2727,2730,CID24776445,CID2478,1,train
2727,2740,CID24776445,CID24821094,1,train
2727,2859,CID24776445,CID2578,1,train
2727,2869,CID24776445,CID2662,1,train
2727,2896,CID24776445,CID2733525,1,train
2727,2942,CID24776445,CID2907,1,train
2727,2948,CID24776445,CID29327,1,train
2727,2949,CID24776445,CID2942,1,train
2727,3002,CID24776445,CID3062316,1,train
2727,3112,CID24776445,CID356653,1,train
2727,3134,CID24776445,CID3690,1,train
2727,3225,CID24776445,CID4114,1,train
2727,3245,CID24776445,CID4212,1,train
2727,3365,CID24776445,CID443939,1,train
2727,3375,CID24776445,CID44403842,1,train
2727,3387,CID24776445,CID444795,1,train
2727,3831,CID24776445,CID5291,1,train
2727,3844,CID24776445,CID5311,1,train
2727,3895,CID24776445,CID5329102,1,train
2727,3944,CID24776445,CID5360373,1,train
2727,3958,CID24776445,CID5388983,1,train
2727,3964,CID24776445,CID5426,1,train
2727,4265,CID24776445,CID60198,1,train
2727,4283,CID24776445,CID60699,1,train
2727,4359,CID24776445,CID636362,1,train
2727,4543,CID24776445,CID68740,1,train
2727,4643,CID24776445,CID71384,1,train
2727,5034,CID24776445,CID9854073,1,train
2729,2732,CID24779775,CID24785538,1,train
2730,2859,CID2478,CID2578,1,train
2730,2869,CID2478,CID2662,1,train
2730,2875,CID2478,CID26879,1,train
2730,2896,CID2478,CID2733525,1,train
2730,2942,CID2478,CID2907,1,train
2730,2948,CID2478,CID29327,1,train
2730,2969,CID2478,CID3019,1,train
2730,2984,CID2478,CID3034034,1,train
2730,2989,CID2478,CID3038,1,train
2730,3001,CID2478,CID3055,1,train
2730,3002,CID2478,CID3062316,1,train
2730,3016,CID2478,CID3117,1,train
2730,3051,CID2478,CID3331,1,train
2730,3070,CID2478,CID3373,1,train
2730,3078,CID2478,CID3397,1,train
2730,3079,CID2478,CID3406,1,train
2730,3103,CID2478,CID3519,1,train
2730,3112,CID2478,CID356653,1,train
2730,3134,CID2478,CID3690,1,train
2730,3140,CID2478,CID37393,1,train
2730,3164,CID2478,CID3883,1,train
2730,3181,CID2478,CID3955,1,train
2730,3198,CID2478,CID4032,1,train
2730,3201,CID2478,CID4037,1,train
2730,3225,CID2478,CID4114,1,train
2730,3230,CID2478,CID41684,1,train
2730,3245,CID2478,CID4212,1,train
2730,3281,CID2478,CID439693,1,train
2730,3365,CID2478,CID443939,1,train
2730,3375,CID2478,CID44403842,1,train
2730,3387,CID2478,CID444795,1,train
2730,3419,CID2478,CID446987,1,train
2730,3425,CID2478,CID4477,1,train
2730,3453,CID2478,CID449381,1,train
2730,3461,CID2478,CID4513,1,train
2730,3533,CID2478,CID4674,1,train
2730,3618,CID2478,CID4912,1,train
2730,3718,CID2478,CID517546,1,train
2730,3812,CID2478,CID5284583,1,train
2730,3831,CID2478,CID5291,1,train
2730,3844,CID2478,CID5311,1,train
2730,3872,CID2478,CID5323714,1,train
2730,3895,CID2478,CID5329102,1,train
2730,3930,CID2478,CID5342,1,train
2730,3942,CID2478,CID5358,1,train
2730,3944,CID2478,CID5360373,1,train
2730,3945,CID2478,CID5360515,1,train
2730,3958,CID2478,CID5388983,1,train
2730,3964,CID2478,CID5426,1,train
2730,3967,CID2478,CID5430,1,train
2730,3982,CID2478,CID5462501,1,train
2730,3988,CID2478,CID54675769,1,train
2730,4003,CID2478,CID54680692,1,train
2730,4005,CID2478,CID54684141,1,train
2730,4039,CID2478,CID5493444,1,train
2730,4051,CID2478,CID5530,1,train
2730,4206,CID2478,CID5831,1,train
2730,4207,CID2478,CID5833,1,train
2730,4245,CID2478,CID5991,1,train
2730,4252,CID2478,CID6013,1,train
2730,4265,CID2478,CID60198,1,train
2730,4279,CID2478,CID60648,1,train
2730,4283,CID2478,CID60699,1,train
2730,4290,CID2478,CID60753,1,train
2730,4291,CID2478,CID60795,1,train
2730,4299,CID2478,CID60838,1,train
2730,4312,CID2478,CID6100,1,train
2730,4353,CID2478,CID6321424,1,train
2730,4358,CID2478,CID6337614,1,train
2730,4359,CID2478,CID636362,1,train
2730,4443,CID2478,CID656583,1,train
2730,4535,CID2478,CID68617,1,train
2730,4543,CID2478,CID68740,1,train
2730,4558,CID2478,CID6914273,1,train
2730,4577,CID2478,CID6918296,1,train
2730,4643,CID2478,CID71384,1,train
2730,4837,CID2478,CID7550,1,train
2730,4949,CID2478,CID92722,1,train
2730,5000,CID2478,CID9811704,1,train
2730,5089,CID2478,CID9930913,1,train
2732,2743,CID24785538,CID24826799,1,train
2732,2769,CID24785538,CID24964624,1,train
2732,2771,CID24785538,CID24978538,1,train
2732,2819,CID24785538,CID25167777,1,train
2732,2975,CID24785538,CID3025986,1,train
2732,3002,CID24785538,CID3062316,1,train
2732,3021,CID24785538,CID31411,1,train
2732,3050,CID24785538,CID3330,1,train
2732,3167,CID24785538,CID38911,1,train
2732,3305,CID24785538,CID441361,1,train
2732,3382,CID24785538,CID44462760,1,train
2732,3414,CID24785538,CID446378,1,train
2732,3497,CID24785538,CID46188928,1,train
2732,3692,CID24785538,CID51001932,1,train
2732,3839,CID24785538,CID52947716,1,train
2732,3844,CID24785538,CID5311,1,train
2732,3860,CID24785538,CID5311497,1,train
2732,3868,CID24785538,CID5321010,1,train
2732,3871,CID24785538,CID53235510,1,train
2732,3899,CID24785538,CID5330286,1,train
2732,3909,CID24785538,CID53340426,1,train
2732,3911,CID24785538,CID53340771,1,train
2732,4005,CID24785538,CID54684141,1,train
2732,4038,CID24785538,CID54900,1,train
2732,4138,CID24785538,CID57379345,1,train
2732,4229,CID24785538,CID5944,1,train
2732,4255,CID24785538,CID60160561,1,train
2732,4299,CID24785538,CID60838,1,train
2732,4559,CID24785538,CID6914657,1,train
2732,4592,CID24785538,CID6918638,1,train
2732,4658,CID24785538,CID71543365,1,train
2732,4672,CID24785538,CID71664305,1,train
2732,4705,CID24785538,CID72686,1,train
2732,4745,CID24785538,CID73265233,1,train
2732,4769,CID24785538,CID73265318,1,train
2732,4834,CID24785538,CID74990,1,train
2732,4910,CID24785538,CID90241673,1,train
2732,4986,CID24785538,CID9800555,1,train
2732,5032,CID24785538,CID9852573,1,train
2732,5036,CID24785538,CID9858940,1,train
2732,5058,CID24785538,CID9887053,1,train
2736,2740,CID24795070,CID24821094,1,train
2740,2743,CID24821094,CID24826799,1,train
2740,2766,CID24821094,CID24951314,1,train
2740,2769,CID24821094,CID24964624,1,train
2740,2771,CID24821094,CID24978538,1,train
2740,2784,CID24821094,CID25062766,1,train
2740,2801,CID24821094,CID25124816,1,train
2740,2819,CID24821094,CID25167777,1,train
2740,2825,CID24821094,CID25195294,1,train
2740,2847,CID24821094,CID25262792,1,train
2740,2867,CID24821094,CID265237,1,train
2740,2877,CID24821094,CID2703,1,train
2740,2941,CID24821094,CID2900,1,train
2740,2960,CID24821094,CID3003565,1,train
2740,2964,CID24821094,CID3008319,1,train
2740,2974,CID24821094,CID3025961,1,train
2740,2992,CID24821094,CID3038522,1,train
2740,3002,CID24821094,CID3062316,1,train
2740,3072,CID24821094,CID3378093,1,train
2740,3172,CID24821094,CID3922,1,train
2740,3219,CID24821094,CID409805,1,train
2740,3251,CID24821094,CID4259181,1,train
2740,3258,CID24821094,CID42623900,1,train
2740,3264,CID24821094,CID42642645,1,train
2740,3281,CID24821094,CID439693,1,train
2740,3333,CID24821094,CID44219749,1,train
2740,3408,CID24821094,CID44607530,1,train
2740,3427,CID24821094,CID447905,1,train
2740,3432,CID24821094,CID448042,1,train
2740,3446,CID24821094,CID449035,1,train
2740,3465,CID24821094,CID4521392,1,train
2740,3485,CID24821094,CID4594,1,train
2740,3511,CID24821094,CID46216796,1,train
2740,3557,CID24821094,CID46925884,1,train
2740,3561,CID24821094,CID46927888,1,train
2740,3567,CID24821094,CID46933992,1,train
2740,3654,CID24821094,CID49852941,1,train
2740,3655,CID24821094,CID49855250,1,train
2740,3659,CID24821094,CID49867930,1,train
2740,3662,CID24821094,CID4993,1,train
2740,3681,CID24821094,CID50905018,1,train
2740,3682,CID24821094,CID50905713,1,train
2740,3707,CID24821094,CID51358113,1,train
2740,3712,CID24821094,CID5163,1,train
2740,3726,CID24821094,CID5280343,1,train
2740,3831,CID24821094,CID5291,1,train
2740,3840,CID24821094,CID52948550,1,train
2740,3844,CID24821094,CID5311,1,train
2740,3845,CID24821094,CID5311007,1,train
2740,3859,CID24821094,CID5311382,1,train
2740,3900,CID24821094,CID5330790,1,train
2740,3903,CID24821094,CID53316140,1,train
2740,3925,CID24821094,CID5339,1,train
2740,3927,CID24821094,CID53396328,1,train
2740,3933,CID24821094,CID53484170,1,train
2740,3969,CID24821094,CID54454,1,train
2740,4080,CID24821094,CID56603532,1,train
2740,4084,CID24821094,CID56649450,1,train
2740,4145,CID24821094,CID57441923,1,train
2740,4155,CID24821094,CID57519512,1,train
2740,4162,CID24821094,CID57519527,1,train
2740,4163,CID24821094,CID57519528,1,train
2740,4173,CID24821094,CID57519543,1,train
2740,4174,CID24821094,CID57519544,1,train
2740,4179,CID24821094,CID57519551,1,train
2740,4180,CID24821094,CID57519554,1,train
2740,4181,CID24821094,CID57519555,1,train
2740,4275,CID24821094,CID60560,1,train
2740,4283,CID24821094,CID60699,1,train
2740,4285,CID24821094,CID60703,1,train
2740,4368,CID24821094,CID64139,1,train
2740,4375,CID24821094,CID6420138,1,train
2740,4465,CID24821094,CID65999,1,train
2740,4559,CID24821094,CID6914657,1,train
2740,4569,CID24821094,CID6918029,1,train
2740,4592,CID24821094,CID6918638,1,train
2740,4600,CID24821094,CID6918848,1,train
2740,4614,CID24821094,CID70789547,1,train
2740,4685,CID24821094,CID71992,1,train
2740,4689,CID24821094,CID72188603,1,train
2740,4697,CID24821094,CID72311,1,train
2740,4705,CID24821094,CID72686,1,train
2740,4714,CID24821094,CID729483,1,train
2740,4745,CID24821094,CID73265233,1,train
2740,4823,CID24821094,CID73461,1,train
2740,4873,CID24821094,CID83979,1,train
2740,4964,CID24821094,CID9549298,1,train
2740,4995,CID24821094,CID9808844,1,train
2740,5011,CID24821094,CID9824562,1,train
2740,5024,CID24821094,CID9840076,1,train
2740,5030,CID24821094,CID9849040,1,train
2740,5039,CID24821094,CID9865515,1,train
2740,5046,CID24821094,CID9869779,1,train
2740,5051,CID24821094,CID9872438,1,train
2740,5065,CID24821094,CID9893571,1,train
2740,5068,CID24821094,CID9902100,1,train
2740,5073,CID24821094,CID9908783,1,train
2740,5075,CID24821094,CID9910224,1,train
2740,5107,CID24821094,CID9949641,1,train
2740,5114,CID24821094,CID9956119,1,train
2743,2769,CID24826799,CID24964624,1,train
2743,2771,CID24826799,CID24978538,1,train
2743,2819,CID24826799,CID25167777,1,train
2743,3016,CID24826799,CID3117,1,train
2743,3414,CID24826799,CID446378,1,train
2743,3868,CID24826799,CID5321010,1,train
2743,4128,CID24826799,CID57336745,1,train
2743,4138,CID24826799,CID57379345,1,train
2743,4453,CID24826799,CID657237,1,train
2743,4581,CID24826799,CID6918405,1,train
2743,4592,CID24826799,CID6918638,1,train
2743,4745,CID24826799,CID73265233,1,train
2743,4796,CID24826799,CID73265377,1,train
2744,4315,CID24840086,CID6135,1,train
2768,2771,CID24963252,CID24978538,1,train
2768,2819,CID24963252,CID25167777,1,train
2768,4145,CID24963252,CID57441923,1,train
2768,4180,CID24963252,CID57519554,1,train
2768,4283,CID24963252,CID60699,1,train
2769,2771,CID24964624,CID24978538,1,train
2769,2867,CID24964624,CID265237,1,train
2769,2942,CID24964624,CID2907,1,train
2769,3002,CID24964624,CID3062316,1,train
2769,3314,CID24964624,CID44156902,1,train
2769,3382,CID24964624,CID44462760,1,train
2769,3414,CID24964624,CID446378,1,train
2769,3497,CID24964624,CID46188928,1,train
2769,3519,CID24964624,CID46239015,1,train
2769,3692,CID24964624,CID51001932,1,train
2769,3699,CID24964624,CID51042438,1,train
2769,3844,CID24964624,CID5311,1,train
2769,3860,CID24964624,CID5311497,1,train
2769,3871,CID24964624,CID53235510,1,train
2769,3895,CID24964624,CID5329102,1,train
2769,3899,CID24964624,CID5330286,1,train
2769,3911,CID24964624,CID53340771,1,train
2769,3927,CID24964624,CID53396328,1,train
2769,4084,CID24964624,CID56649450,1,train
2769,4128,CID24964624,CID57336745,1,train
2769,4138,CID24964624,CID57379345,1,train
2769,4145,CID24964624,CID57441923,1,train
2769,4237,CID24964624,CID59691338,1,train
2769,4299,CID24964624,CID60838,1,train
2769,4559,CID24964624,CID6914657,1,train
2769,4592,CID24964624,CID6918638,1,train
2769,4736,CID24964624,CID73265223,1,train
2769,4745,CID24964624,CID73265233,1,train
2769,4797,CID24964624,CID73265380,1,train
2769,5036,CID24964624,CID9858940,1,train
2769,5058,CID24964624,CID9887053,1,train
2769,5080,CID24964624,CID9914412,1,train
2769,5082,CID24964624,CID9918559,1,train
2771,2819,CID24978538,CID25167777,1,train
2771,2975,CID24978538,CID3025986,1,train
2771,3002,CID24978538,CID3062316,1,train
2771,3016,CID24978538,CID3117,1,train
2771,3167,CID24978538,CID38911,1,train
2771,3382,CID24978538,CID44462760,1,train
2771,3414,CID24978538,CID446378,1,train
2771,3519,CID24978538,CID46239015,1,train
2771,3571,CID24978538,CID46944259,1,train
2771,3645,CID24978538,CID49837968,1,train
2771,3692,CID24978538,CID51001932,1,train
2771,3699,CID24978538,CID51042438,1,train
2771,3844,CID24978538,CID5311,1,train
2771,3860,CID24978538,CID5311497,1,train
2771,3868,CID24978538,CID5321010,1,train
