id,smiles,drug_name
1934,C1CNCCC1NC(=O)C2=C(C=NN2)NC(=O)C3=C(C=CC=C3Cl)Cl,AT-7519
5092,COC1=C(C=C(C=C1)C=CC(=O)NC2=CC=CC=C2C(=O)O)OC,Tranilast
3044,CC12CCC3C(C1CCC2O)CCC4=C3C=CC(=C4)OC(=O)N(CCCl)CCCl,Estramustine
3020,CC1CCCC2(C(O2)CC(OC(=O)CC(C(C(=O)C(C1O)C)(C)C)O)C(=CC3=CSC(=N3)C)C)C,Epothilone B
3017,CC1C(C(CC(O1)OC2CC(CC3=C2C(=C4C(=C3O)C(=O)C5=C(C4=O)C(=CC=C5)OC)O)(C(=O)CO)O)N)O.Cl,Epirubicin hydrochloride
3438,CC1C(C(CC(O1)OC2CC(CC3=C2C(=C4C(=C3O)C(=O)C5=CC=CC=C5C4=O)O)(C(=O)C)O)N)O.Cl,Idarubicin hydrochloride
4604,CC1C=CC=C(C(=O)NC2=C(C(=C3C(=C2O)C(=C(C4=C3C(=O)C(O4)(OC=CC(C(C(C(C(C(C1O)C)O)C)OC(=O)C)C)OC)C)C)O)O)C=NN5CCN(CC5)C)C,Rifampicin
4608,CC1C=CC=C(C(=O)NC2=C(C3=C(C4=C(C(=C3O)C)OC(C4=O)(OC=CC(C(C(C(C(C(C1O)C)O)C)OC(=O)C)C)OC)C)C5=C2N6C=CC(=CC6=N5)C)O)C,Rifaximin
2703,C1=NC2=C(N=C(N=C2N1C3C(C(C(O3)CO)O)F)Cl)N,Clofarabine
2742,CC1CCCC=CC2CC(CC2C(C=CC(=O)O1)O)O,Cyanein
2813,C1=CC(=CC=C1C2=COC3=C(C2=O)C=CC(=C3)OC4C(C(C(C(O4)CO)O)O)O)O,Daidzin
4524,COC1=CC2=C(C=CN=C2C=C1)C(C3CC4CCN3CC4C=C)O,Quinidine
2022,CN(C)CC=CC(=O)NC1=C(C=C2C(=C1)C(=NC=N2)NC3=CC(=C(C=C3)F)Cl)OC4CCOC4,Afatinib
4319,C1CCC(C1)N2C3=NC=NC(=C3C(=N2)C4=CN=C5C(=C4)C=CN5)N,PP-121
4406,C1=CC(=C(C=C1C=CC2=CC(=CC(=C2)O)O)O)O,Piceatannol
3602,C1COCCN1C2=CC(=O)C3=C(O2)C(=CC=C3)C4=CC=CC=C4,LY-294002
5391,C1=CC2=C(C=CN=C2)C(=C1)S(=O)(=O)NCCNCC=CC3=CC=C(C=C3)Br,H-89
4816,CC1CCC2CC(C(=CC=CC=CC(CC(C(=O)C(C(C(=CC(C(=O)CC(OC(=O)C3CCCCN3C(=O)C(=O)C1(O2)O)C(C)CC4CCC(C(C4)OC)O)C)C)O)OC)C)C)C)OC,Sirolimus
4999,CC1CCC2CC(C(=CC=CC=CC(CC(C(=O)C(C(C(=CC(C(=O)CC(OC(=O)C3CCCCN3C(=O)C(=O)C1(O2)O)C(C)CC4CCC(C(C4)OC)OC(=O)C(C)(CO)CO)C)C)O)OC)C)C)C)OC,Temsirolimus
2912,CC1=CC=C(C=C1)N2C(=CC(=N2)C(C)(C)C)NC(=O)NC3=CC=C(C4=CC=CC=C43)OCCN5CCOCC5,Doramapimod
1481,CC12C(C(CC(O1)N3C4=CC=CC=C4C5=C6C(=C7C8=CC=CC=C8N2C7=C53)C(NC6=O)O)NC)OC,7-Hydroxystaurosporine
2030,C(CC(O)(P(=O)(O)O)P(=O)(O)O)CN,Alendronate
4240,C1=CC(=C(C=C1I)F)NC2=C(C=CC(=C2F)F)C(=O)NOCC(CO)O,PD-0325901
2380,CCC1=CC(=C(C=C1O)O)C2=NNC(=C2C3=CC4=C(C=C3)OCCO4)C,CCT-018159
5255,C1=CC=C(C=C1)NC(=O)CCCCCCC(=O)NO,Vorinostat (SAHA)
3480,C1=CC(=CC=C1C=CC(=O)C2=C(C=C(C=C2)O)O)O,Isoliquiritigenin
5100,CC(C=C(C)C=CC(=O)NO)C(=O)C1=CC=C(C=C1)N(C)C,Trichostatin A
5225,CC1(CCCN1)C2=NC3=C(C=CC=C3N2)C(=O)N,Veliparib
3447,CC(C)CC(CC(=O)NO)C(=O)NC(CC1=CNC2=CC=CC=C21)C(=O)NC,Ilomastat
3574,CC1=CC2=C(C=C1C3(CC3)C4=NC=C(C=C4)C(=O)O)C(CCC2(C)C)(C)C,LG-100268
3117,CC1=C(C(CCC1)(C)C)C=CC(=CC=CC(=CC(=O)NC2=CC=C(C=C2)O)C)C,Fenretinide
3483,C\C(\C=C\C1=C(C)CCCC1(C)C)=C/C=C/C(/C)=C\C(O)=O,Isotretinoin
3370,COC1=C(C=C(C=C1)C2CC(=O)C3=C(C=C(C=C3O2)O)O)O,Hesperetin
4871,CC1=C(C2=C(C1=CC3=CC=C(C=C3)S(=O)C)C=CC(=C2)F)CC(=O)O,Sulindac
2649,CN(C)CCC(C1=CC=C(C=C1)Cl)C2=CC=CC=N2.C(=CC(=O)O)C(=O)O,Chlorphenamine maleate
2694,CC(C1=CC=CC=C1)(C2=CC=C(C=C2)Cl)OCCC3CCCN3C.C(=CC(=O)O)C(=O)O,Clemastine fumarate
5248,CC1=CC2=C(C=C1C)N(C=N2)C3C(C(C(O3)CO)OP(=O)([O-])OC(C)CNC(=O)CCC4(C(C5C6(C(C(C(=C(C7=NC(=CC8=NC(=C(C4=N5)C)C(C8(C)C)CCC(=O)N)C(C7(C)CC(=O)N)CCC(=O)N)C)[N-]6)CCC(=O)N)(C)CC(=O)N)C)CC(=O)N)C)O.[C-]#N.[Co+3],Vitamin B12
4601,CC1=CC2=C(C=C1C)N(C3=NC(=O)NC(=O)C3=N2)CC(C(C(CO)O)O)O,Riboflavin
4793,CCC(CC)(C=CC=CC(C)C1CCC2C1(CCCC2=CC=C3CC(CC(C3=C)O)O)C)O,Seocalcitol
2572,CC(CCCC(C)(C)O)C1CCC2C1(CCCC2=CC=C3CC(CC(C3=C)O)O)C,Calcitriol
5012,CC12CCC3C(C1CCC2O)CCC4=CC(=O)CCC34C,Testosterone
5015,CCC(=O)OC1CCC2C1(CCC3C2CCC4=CC(=O)CCC34C)C,Testosterone propionate
2756,CC(=O)C1(CCC2C1(CCC3C2C=C(C4=CC(=O)C5CC5C34C)Cl)C)OC(=O)C,Cyproterone acetate
3024,CCCCC1=NC=C(N1CC2=CC=C(C=C2)C(=O)O)C=C(CC3=CC=CS3)C(=O)O.CS(=O)(=O)O,Eprosartan mesylate
5085,CN(C)CCOC1=CC=C(C=C1)C(=C(CCCl)C2=CC=CC=C2)C3=CC=CC=C3.C(C(=O)O)C(CC(=O)O)(C(=O)O)O,Toremifene citrate
3052,CC12CCC3C(C1CCC2(C#C)O)CCC4=C3C=CC(=C4)O,Ethinylestradiol
3819,CC12CCC3C(C1CCC2(C#C)O)CCC4=C3C=CC(=C4)OC,Mestranol
3042,CC12CCC3C(C1CCC2O)CCC4=C3C=CC(=C4)O,Estradiol
2876,CC=C(C1=CC=C(C=C1)O)C(=CC)C2=CC=C(C=C2)O,Dienestrol
2879,CCC(=C(CC)C1=CC=C(C=C1)O)C2=CC=C(C=C2)O,Diethylstilbestrol
3045,CC12CCC3C(C1CC(C2O)O)CCC4=C3C=CC(=C4)O,Estriol
3180,CC1C(C(C(C(O1)OC2CC(C3(C4C(CCC3(C2)O)C5(CCC(C5(CC4O)C)C6=CC(=O)OC6)O)CO)O)O)O)O,G-Strophanthin
5350,CC1CC(=CC=CC(C(OC(=O)C(=CC(=CC(C1O)C)C)OC)C(C)C(C(C)C2(CC(C(C(O2)C(C)C)C)O)O)O)OC)C,Bafilomycin A1
2997,CCOC(=O)C(CCC1=CC=CC=C1)NC(C)C(=O)N2CCCC2C(=O)O.C(=CC(=O)O)C(=O)O,Enalapril maleate
4574,CCOC(=O)C(CCC1=CC=CC=C1)NC(C)C(=O)N2C3CCCC3CC2C(=O)O,Ramipril
5152,CC(C)CC(C(=O)O)NC(=O)C(C(CC1=CC=CC=C1)N)O,Ubenimex
2891,CC(=O)OC1C(SC2=CC=CC=C2N(C1=O)CCN(C)C)C3=CC=C(C=C3)OC.Cl,Diltiazem hydrochloride
4992,CCCCCN=C(N)NN=CC1=CNC2=C1C=C(C=C2)OC.C(=CC(=O)O)C(=O)O,Tegaserod maleate
4361,C1CNCC(C1C2=CC=C(C=C2)F)COC3=CC4=C(C=C3)OCO4,Paroxetine
2640,[H][C@@]1(CC[C@@]2([H])[C@]3([H])[C@H](O)C[C@]4([H])C[C@H](O)CC[C@]4(C)[C@@]3([H])CC[C@]12C)[C@H](C)CCC(O)=O,Chenodeoxycholic acid
4378,C1C(C(OC1N2C=NC3=C2NC=NCC3O)CO)O,Pentostatin
2015,NC1=C2N=CN([C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)C2=NC=N1,Adenosine
4590,C1=CC(=CC=C1C=CC2=CC(=CC(=C2)O)O)O,Resveratrol
2870,C1=CC=C(C(=C1)CC(=O)[O-])NC2=C(C=CC=C2Cl)Cl.[Na+],Diclofenac sodium
3159,CC(C)N1C2=CC=CC=C2C(=C1C=CC(CC(CC(=O)O)O)O)C3=CC=C(C=C3)F,Fluvastatin
4431,C1CC1C2=NC3=CC=CC=C3C(=C2C=CC(CC(CC(=O)[O-])O)O)C4=CC=C(C=C4)F.C1CC1C2=NC3=CC=CC=C3C(=C2C=CC(CC(CC(=O)[O-])O)O)C4=CC=C(C=C4)F.[Ca+2],Pitavastatin calcium
2137,CC(C)C1=C(C(=C(N1CCC(CC(CC(=O)[O-])O)O)C2=CC=C(C=C2)F)C3=CC=CC=C3)C(=O)NC4=CC=CC=C4.CC(C)C1=C(C(=C(N1CCC(CC(CC(=O)[O-])O)O)C2=CC=C(C=C2)F)C3=CC=CC=C3)C(=O)NC4=CC=CC=C4.O.O.O.[Ca+2],Atorvastatin calcium
3066,C1=CC(=CC=C1C2C(C(=O)N2C3=CC=C(C=C3)F)CCC(C4=CC=C(C=C4)F)O)O,Ezetimibe
4186,CCCCCCCCCCCC(CC1C(C(=O)O1)CCCCCC)OC(=O)C(CC(C)C)NC=O,Orlistat
2631,CC=CCC=CCCC(=O)C1C(O1)C(=O)N,Cerulenin
2864,CN1CCC23CCCCC2C1CC4=C3C=C(C=C4)OC.Br,Dextromethorphan hydrobromide
2819,CCOC1=CC=C(C=C1)CC2=C(C=CC(=C2)C3C(C(C(C(O3)CO)O)O)O)Cl,Dapagliflozin
2063,C(CCC(=O)O)CCN,Aminocaproic acid
3138,C1C(C(OC1N2C=C(C(=O)NC2=O)F)CO)O,Floxuridine
5107,C1C(C(OC1N2C=C(C(=O)NC2=O)C(F)(F)F)CO)O,Trifluridine
2067,C1=CC(=CC=C1C(=O)NC(CCC(=O)O)C(=O)O)NCC2=CN=C3C(=N2)C(=NC(=N3)N)N,Aminopterin
4414,CCC1C=C(CC(CC(C2C(CC(C(O2)(C(=O)C(=O)N3CCCCC3C(=O)OC(C(C(CC1=O)O)C)C(=CC4CCC(C(C4)OC)Cl)C)O)C)OC)OC)C)C,Pimecrolimus
3316,CC1C(=O)OC2C1(C34C(=O)OC5C3(C2)C6(C(C5)C(C)(C)C)C(C(=O)OC6O4)O)O,Ginkgolide A
2087,CC(C)CN(CC(C(CC1=CC=CC=C1)NC(=O)OC2CCOC2)O)S(=O)(=O)C3=CC=C(C=C3)N,Amprenavir
5006,CC(C)(C)C#CC=CCN(C)CC1=CC=CC2=CC=CC=C21.Cl,Terbinafine hydrochloride
4617,CC(C(C1=CC=C(C=C1)O)O)NCCC2=CC=C(C=C2)O.Cl,Ritodrine hydrochloride
4977,CCOC1=CC=CC=C1OCCNC(C)CC2=CC(=C(C=C2)OC)S(=O)(=O)N.Cl,Tamsulosin hydrochloride
4809,CC(CC1=CC2=C(C(=C1)C(=O)N)N(CC2)CCCO)NCCOC3=CC=CC=C3OCC(F)(F)F,Silodosin
5313,COC(=O)C1C(CCC2C1CC3C4=C(CCN3C2)C5=CC=CC=C5N4)O,Yohimbine
2351,CCCC1OC2CC3C4CCC5=CC(=O)C=CC5(C4C(CC3(C2(O1)C(=O)CO)C)O)C,Budesonide
4464,CC12CC(=O)C3C(C1CCC2(C(=O)CO)O)CCC4=CC(=O)C=CC34C,Prednisone
4462,CC12CC(C3C(C1CCC2(C(=O)CO)O)CCC4=CC(=O)C=CC34C)O,Prednisolone
3833,CC1CC2C3CCC(C3(CC(C2C4(C1=CC(=O)C=C4)C)O)C)(C(=O)CO)O,Methylprednisolone
2724,CC(=O)OCC(=O)C1(CCC2C1(CC(=O)C3C2CCC4=CC(=O)CCC34C)C)O,Cortisone acetate
3149,CC(=O)OCC(=O)C12C(CC3C1(CC(C4(C3CC(C5=CC(=O)C=CC54C)F)F)O)C)OC(O2)(C)C,Fluocinonide
3147,CC1(OC2CC3C4CC(C5=CC(=O)C=CC5(C4C(CC3(C2(O1)C(=O)CO)C)O)C)F)C,Flunisolide
3046,CC12CCC3C(C1CCC2=O)CCC4=C3C=CC(=C4)O,Estrone
2844,CC12CCC3C(C1CCC2=O)CC=C4C3(CCC(C4)O)C,Dehydroepiandrosterone
2882,CC1C(C(CC(O1)OC2C(OC(CC2O)OC3C(OC(CC3O)OC4CCC5(C(C4)CCC6C5CC(C7(C6(CCC7C8=CC(=O)OC8)O)C)O)C)C)C)O)O,Digoxin
5162,[H][C@@]1(CC[C@@]2([H])[C@]3([H])[C@@H](O)C[C@]4([H])C[C@H](O)CC[C@]4(C)[C@@]3([H])CC[C@]12C)[C@H](C)CCC(O)=O,Ursodiol
4466,CC(=O)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)O)C)C,Pregnenolone
4205,CC12CCC3C(C1CCC2(C)O)CCC4C3(COC(=O)C4)C,Oxandrolone
4627,CC(=O)OC1C(CC2C1(CCC3C2CCC4C3(CC(C(C4)O)N5CCOCC5)C)C)[N+]6(CCCC6)CC=C.[Br-],Rocuronium bromide
5223,CC(=O)OC1CC2CCC3C(C2(CC1N4CCCCC4)C)CCC5(C3CC(C5OC(=O)C)[N+]6(CCCCC6)C)C.[Br-],Vecuronium bromide
4355,CC(=O)OC1CC2CCC3C(C2(CC1[N+]4(CCCCC4)C)C)CCC5(C3CC(C5OC(=O)C)[N+]6(CCCCC6)C)C.[Br-].[Br-],Pancuronium bromide
3797,CC1CC2C(CCC3(C2CCC3(C(=O)C)OC(=O)C)C)C4(C1=CC(=O)CC4)C,Medroxyprogesterone acetate
2931,CC12CCC(=O)C=C1C3CC3C4C2CCC5(C4C6CC6C57CCC(=O)O7)C,Drospirenone
3629,CCC12CCC3C(C1CCC2(C#C)O)CCC4=CC(=O)CCC34,Levonorgestrel
4174,CN(C)CCC=C1C2=CC=CC=C2COC3=C1C=C(C=C3)CC(=O)O.Cl,Olopatadine hydrochloride
4785,CN1C2CC(CC1C3C2O3)OC(=O)C(CO)C4=CC=CC=C4,Scopolamine
5051,C[N+]1(C2CC(CC1C3C2O3)OC(=O)C(C4=CC=CS4)(C5=CC=CS5)O)C.[Br-],Tiotropium bromide
5077,CC1=CC(=C(C=C1)O)C(CCN(C(C)C)C(C)C)C2=CC=CC=C2.C(C(C(=O)O)O)(C(=O)O)O,Tolterodine tartrate
3295,CC[N+](CC)(CC)CCOC1=C(C(=CC=C1)OCC[N+](CC)(CC)CC)OCC[N+](CC)(CC)CC.[I-].[I-].[I-],Gallamine triethiodide
2142,CN1[C@H]2CC[C@@H]1C[C@@H](C2)OC(=O)C(CO)C1=CC=CC=C1,Atropine
5094,CC(C)OC(=O)CCCC=CCC1C(CC(C1C=CC(COC2=CC=CC(=C2)C(F)(F)F)O)O)O,Travoprost
2685,COC1=CC2=C(C=C1OC)[C@@H](CC1=CC(OC)=C(OC)C=C1)[N@@+](C)(CCC(=O)OCCCCCOC(=O)CC[N@@+]1(C)CCC3=C(C=C(OC)C(OC)=C3)[C@H]1CC1=CC(OC)=C(OC)C=C1)CC2,Cisatracurium besylate
3018,CC12CCC(=O)C=C1CC(C3C24C(O4)CC5(C3CCC56CCC(=O)O6)C)C(=O)OC,Eplerenone
4620,C1COCC(=O)N1C2=CC=C(C=C2)N3CC(OC3=O)CNC(=O)C4=CC=C(S4)Cl,Rivaroxaban (Xarelto)
5301,CCOC(=O)CNC(C1CCCCC1)C(=O)N2CCC2C(=O)NCC3=CC=C(C=C3)C(=NO)N,Ximelagatran
3293,CN1CCC23C=CC(CC2OC4=C(C=CC(=C34)C1)OC)O.Br,Galantamine hydrobromide
5332,CC(=O)NC1C(C=C(OC1C(C(CO)O)O)C(=O)O)N=C(N)N,Zanamivir
3442,C1C(C(OC1N2C=C(C(=O)NC2=O)I)CO)O,Idoxuridine
5093,C1C(C1N)C2=CC=CC=C2,Tranylcypromine
3896,CC1=C2COC(=O)C2=C(C(=C1OC)CC=C(C)CCC(=O)O)O,Mycophenolic acid
4597,C1=NC(=NN1C2C(C(C(O2)CO)O)O)C(=O)N,Ribavirin
1992,CC1C(C(C(C(O1)OC2C(OC(C(C2O)O)OC3C(OC(C(C3O)O)O)CO)CO)O)O)NC4C=C(C(C(C4O)O)O)CO,Acarbose
3849,C1C(C(C(C(N1CCO)CO)O)O)O,Miglitol
2317,CCNC(=O)CCCC=CCC1C(CC(C1C=CC(CCC2=CC=CC=C2)O)O)O,Bimatoprost
2049,CCCCCC(C=CC1C(CC(=O)C1CCCCCCC(=O)O)O)O,Alprostadil
4343,CCC(C)SSC1=NC=CN1,PX-12
664,C1=CC=C2C(=C1)C(=CN2)CCCC(=O)O,3-indolebutyric acid
4188,C1=C(NC(=O)NC1=O)C(=O)O,Orotic acid
3427,CCCCCN(C)CCC(O)(P(=O)(O)O)P(=O)(O)[O-].O.[Na+],Ibandronate sodium hydrate
2116,O=[As]O[As]=O,ARSENIC TRIOXIDE
2978,CC1=CC(NC(=O)CC2=CC=C(OC(C)(C)C(O)=O)C=C2)=CC(C)=C1,Efaproxiral
2315,C1=CN(C=N1)C(C1=CC=CC=C1)C1=CC=C(C=C1)C1=CC=CC=C1,Bifonazole
2657,ClC1=CC2=C(OC(=O)N2)C=C1,Chlorzoxazone
4845,[H][C@@]12CC[C@@]3(CCC(=O)O3)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])[C@@]([H])(CC2=CC(=O)CC[C@]12C)SC(C)=O,Spironolactone
4057,COC1=CC2=C(C=C1)C=C(CCC(C)=O)C=C2,Nabumetone
3876,OC(=O)CC1(CC1)CS[C@H](CCC1=CC=CC=C1C(O)(C)C)C1=CC=CC(\C=C\C2=NC3=C(C=CC(Cl)=C3)C=C2)=C1,Montelukast
2825,NC(=O)C([C@@H]1CCN(CCC2=CC3=C(OCC3)C=C2)C1)(C1=CC=CC=C1)C1=CC=CC=C1,Darifenacin
3627,C[N+](C)(C)C[C@H](O)CC([O-])=O,Levocarnitine
2258,CC[C@H](C)[C@H](N)C1=N[C@@H](CS1)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](CCC(O)=O)C(=O)N[C@@H]([C@@H](C)CC)C(=O)N[C@H]1CCCCNC(=O)[C@H](CC(N)=O)NC(=O)[C@@H](CC(O)=O)NC(=O)[C@H](CC2=CNC=N2)NC(=O)[C@@H](CC2=CC=CC=C2)NC(=O)[C@@H](NC(=O)[C@@H](CCCN)NC1=O)[C@@H](C)CC,Bacitracin
5114,CN(C)CCN(CC1=CC=CC=C1)C1=CC=CC=N1,Tripelennamine
2758,NCCS,Cysteamine
4575,CNC(NCCSCC1=CC=C(CN(C)C)O1)=C[N+]([O-])=O,Ranitidine
4879,CC(C(O)=O)C1=CC=C(C=C1)C(=O)C1=CC=CS1,Suprofen
3811,CN1CCCCC1C(=O)NC1=C(C)C=CC=C1C,Mepivacaine
3468,CCCCC1=NC2(CCCC2)C(=O)N1CC1=CC=C(C=C1)C1=CC=CC=C1C1=NNN=N1,Irbesartan
2292,CCOC(=O)C1=CC=C(N)C=C1,Benzocaine
1993,CCCC(=O)NC1=CC=C(OCC(O)CNC(C)C)C(=C1)C(C)=O,Acebutolol
4518,OCCOCCN1CCN(CC1)C1=NC2=CC=CC=C2SC2=CC=CC=C12,Quetiapine
2299,CC(C)COCC(CN(CC1=CC=CC=C1)C1=CC=CC=C1)N1CCCC1,Bepridil
4836,O=C(O[C@H]1CN2CCC1CC2)N1CCC2=CC=CC=C2[C@@H]1C1=CC=CC=C1,Solifenacin
2125,[H][C@@]1(OC(=O)C(O)=C1O)[C@@H](O)CO,Ascorbic acid
3827,CN1C(CCl)NC2=CC(Cl)=C(C=C2S1(=O)=O)S(N)(=O)=O,Methyclothiazide
3838,COCCC1=CC=C(OCC(O)CNC(C)C)C=C1,Metoprolol
5080,[H][C@@]12CO[C@@]3(COS(N)(=O)=O)OC(C)(C)O[C@@]3([H])[C@]1([H])OC(C)(C)O2,Topiramate
3644,N[C@@H](CC1=CC(I)=C(OC2=CC(I)=C(O)C=C2)C(I)=C1)C(O)=O,Liothyronine
2134,CNCC[C@@H](OC1=CC=CC=C1C)C1=CC=CC=C1,Atomoxetine
2355,CCCCN1CCCCC1C(=O)NC1=C(C)C=CC=C1C,Bupivacaine
2115,C\C(=C/C1=CC=C(C=C1)C(O)=O)C1=CC=C2C(=C1)C(C)(C)CCC2(C)C,Arotinoid acid
5007,CC(C)(C)C1=CC=C(C=C1)C(O)CCCN1CCC(CC1)C(O)(C1=CC=CC=C1)C1=CC=CC=C1,Terfenadine
2064,NC1=CC=C(C=C1)C(=O)NCC(O)=O,Aminohippuric acid
2925,CN(C)CCOC(C)(C1=CC=CC=C1)C1=CC=CC=N1,Doxylamine
5099,NC1=NC(N)=C2N=C(C(N)=NC2=N1)C1=CC=CC=C1,Triamterene
5112,COC1=CC(CC2=CN=C(N)N=C2N)=CC(OC)=C1OC,Trimethoprim
3450,CN(C)CCCN1C2=CC=CC=C2CCC2=CC=CC=C12,Imipramine
4525,[H][C@]1(C[C@@H]2CC[N@]1C[C@@H]2C=C)[C@H](O)C1=CC=NC2=CC=C(OC)C=C12,Quinine
3151,CNCCC(OC1=CC=C(C=C1)C(F)(F)F)C1=CC=CC=C1,Fluoxetine
2336,BrC1=C(NC2=NCCN2)C=CC2=NC=CN=C12,Brimonidine
4390,O=C1C(C(=O)C2=CC=CC=C12)C1=CC=CC=C1,Phenindione
5071,CN1C(CC(O)=O)=CC=C1C(=O)C1=CC=C(C)C=C1,Tolmetin
4504,CN(C)C(=O)OC1=C[N+](C)=CC=C1,Pyridostigmine
2594,NC(=O)N1C2=CC=CC=C2C=CC2=CC=CC=C12,Carbamazepine
4489,CC(C)NCC(O)COC1=CC=CC2=C1C=CC=C2,Propranolol
2654,CCCNC(=O)NS(=O)(=O)C1=CC=C(Cl)C=C1,Chlorpropamide
3824,CN1C=CNC1=S,Methimazole
2873,CCN(CC)CCOC(=O)C1(CCCCC1)C1CCCCC1,Dicyclomine
4398,CCCCC1C(=O)N(N(C1=O)C1=CC=CC=C1)C1=CC=CC=C1,Phenylbutazone
4522,CCOC(=O)[C@H](CCC1=CC=CC=C1)N[C@@H](C)C(=O)N1CC2=CC=CC=C2C[C@H]1C(O)=O,Quinapril
3165,COC1=CC=C(CC(C)NCC(O)C2=CC(NC=O)=C(O)C=C2)C=C1,Formoterol
4206,OC(=O)CCC1=NC(=C(O1)C1=CC=CC=C1)C1=CC=CC=C1,Oxaprozin
5069,CCCCNC(=O)NS(=O)(=O)C1=CC=C(C)C=C1,Tolbutamide
4065,OC1=CC=C2C[C@H]3N(CC=C)CC[C@@]45[C@@H](OC1=C24)C(=O)CC[C@@]35O,Naloxone
2039,COC1=CC2=NNN=C2C=C1C(=O)NCC1CCCN1CC=C,Alizapride
2101,CN1N(C(=O)C=C1C)C1=CC=CC=C1,Antipyrine
2321,[H][C@]12CS[C@@H](CCCCC(O)=O)[C@@]1([H])NC(=O)N2,Biotin
2014,NC1=C2NC=NC2=NC=N1,Adenine
3039,COC(=O)CCC1=CC=C(OCC(O)CNC(C)C)C=C1,Esmolol
4648,C[C@@H]1O[C@@H](OC[C@H]2O[C@@H](OC3=C(OC4=CC(O)=CC(O)=C4C3=O)C3=CC(O)=C(O)C=C3)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O,Rutin
2880,[H][C@@]12CC[C@](OC(=O)CCC)(C(=O)COC(C)=O)[C@@]1(C)C[C@H](O)[C@@]1(F)[C@@]2([H])C[C@H](F)C2=CC(=O)C=C[C@]12C,Difluprednate
2728,O=C1OC2=CC=CC=C2C=C1,Coumarin
2744,CC1CC(CC(C)(C)C1)OC(=O)C(O)C1=CC=CC=C1,Cyclandelate
5045,[H][C@](O)(CNC(C)(C)C)COC1=NSN=C1N1CCOCC1,Timolol
4119,COC(=O)C1=C(C)NC(C)=C(C1C1=CC=CC=C1[N+]([O-])=O)C(=O)OCC(C)C,Nisoldipine
3005,CCN(CC)C(=O)C(=C\C1=CC(=C(O)C(O)=C1)[N+]([O-])=O)\C#N,Entacapone
2095,[Br-].CCCC(CCC)C(=O)O[C@H]1CC2CCC(C1)[N+]2(C)C,Anisotropine methylbromide
2676,CCCCOC1=NC2=CC=CC=C2C(=C1)C(=O)NCCN(CC)CC,Cinchocaine
2329,COC1=CC=CC=C1OC1=C(NS(=O)(=O)C2=CC=C(C=C2)C(C)(C)C)N=C(N=C1OCCO)C1=NC=CC=N1,Bosentan
5203,CC1=C(C(=NO1)C1=CC=CC=C1)C1=CC=C(C=C1)S(N)(=O)=O,Valdecoxib
4128,CNC(NCCSCC1=CSC(CN(C)C)=N1)=C[N+]([O-])=O,Nizatidine
4103,COC(=O)C1=C(C)NC(C)=C(C1C1=CC(=CC=C1)[N+]([O-])=O)C(=O)OCCN(C)CC1=CC=CC=C1,Nicardipine
4134,[H][C@@]12CC[C@@](O)(C#C)[C@@]1(C)CC[C@]1([H])[C@@]3([H])CCC(=O)C=C3CC[C@@]21[H],Norethisterone
3012,NC1=NCC2N1C1=CC=CC=C1CC1=CC=CC=C21,Epinastine
3799,CC1=C(C)C(NC2=CC=CC=C2C(O)=O)=CC=C1,Mefenamic acid
5120,CCN(CC1=CC=NC=C1)C(=O)C(CO)C1=CC=CC=C1,Tropicamide
3054,[H][C@@]12CC[C@@](OC(C)=O)(C#C)[C@@]1(C)CC[C@]1([H])[C@@]3([H])CC[C@H](OC(C)=O)C=C3CC[C@@]21[H],Ethynodiol diacetate
2343,NC1=C(CC(O)=O)C=CC=C1C(=O)C1=CC=C(Br)C=C1,Bromfenac
4411,CC[C@H]1[C@@H](CC2=CN=CN2C)COC1=O,Pilocarpine
4109,COC(=O)C1=C(C)NC(C)=C(C1C1=CC=CC=C1[N+]([O-])=O)C(=O)OC,Nifedipine
2138,OC1=C([C@H]2CC[C@@H](CC2)C2=CC=C(Cl)C=C2)C(=O)C2=CC=CC=C2C1=O,Atovaquone
3036,CN(C)CCC[C@]1(OCC2=C1C=CC(=C2)C#N)C1=CC=C(F)C=C1,Escitalopram
3320,COC1=CC2=C(C=C1)C(C)(C)C(=O)N(CCC1=CC=C(C=C1)S(=O)(=O)NC(=O)NC1CCCCC1)C2=O,Gliquidone
3670,CC1=CC=C(NC2=C(Cl)C=CC=C2F)C(CC(O)=O)=C1,Lumiracoxib
2311,CC(C)(OC1=CC=C(CCNC(=O)C2=CC=C(Cl)C=C2)C=C1)C(O)=O,Bezafibrate
2658,CC(C)CCC[C@@H](C)[C@@]1([H])CC[C@@]2([H])\C(CCC[C@]12C)=C\C=C1\C[C@@H](O)CCC1=C,Cholecalciferol
2068,NC1=CC(O)=C(C=C1)C(O)=O,Aminosalicylic acid
4579,[H][C@@]1(CNCCO1)[C@H](OC1=CC=CC=C1OCC)C1=CC=CC=C1,Reboxetine
4400,O=C1NC(=O)C(N1)(C1=CC=CC=C1)C1=CC=CC=C1,Phenytoin
